Ratings,Reviews,binaryRatings
5,"Don't get me wrong, F.E.A.R. does for urban environments what Far Cry did for the outdoors. It's a great First Person Shooter and the effects of gunfights are very well done thanks to the particle physics engine of the game.In fact, for excitement it comes close to Far Cry, lacking only the vehicle driving exploits of that game to make it a better creature. This is offset by the ""bullet-time"" mode, where you go into slo-mo and can pick and fire far more accurately than you would normally. Great for those times of overwhelming odds, or if you just feel like re-enacting the Matrix.So having said that I'm impressed with the game in general it is with some regret that I have to report that all is not well in FEAR-land.Gunfire effects such as bullet-holes have a tendency to disappear with time, which is an annoyance to be found in most of these games. Having spent an inordinate amount of time taking out an enemy strongpoint and completely wrecking the joint, it is disheartening to find upon your return a few moments later that the bullet-ridden walls have healed themselves, whilst broken windows and enemy bodies still litter the place.You also can't shoot through walls either. A rifle round will handily go through any number of partition walls of the type typically found in homes and offices, yet here all the walls are bullet-proof. Not very realistic when they went to all the trouble of making the firefights look so pretty. Nothing ever seems to catch fire, either, no matter how many rockets or grenades you throw at it.Luckily this isn't too much of a problem because FEAR rarely requires you to backtrack much. The levels are extremely linear in nature and there are only rarely instances where you can choose between two routes to the same destination.Although you have a choice of weapons only two stand out as ""must haves"" in certain situations. The shotgun is handy when dealing with the near invisible assassins - let them get close then blast them - whilst the sniper rifle of choice is the futuristic Particle Cannon with its unerring accuracy and big zoom scope. For general clone soldier destruction any of the weapons will suffice, though the leader types take some hits before going down.Don't be afraid to use the ammo either, there's a plentiful supply to be had from fallen enemies, though resist the urge to carry an empty weapon around until you find more ammo. Ammunition doesn't exist in the game unless it is inside a weapon, so you'll never find clips or boxes of shells etc. When a gun is empty, throw it away and use whatever is available that isn't and you'll have no worries.The biggest problem I have with the game is the pseudo-horror element. This is sort of Ring-like in its nature and, frankly, just gets in the way. At first it'll make you jump when a phantom appears only to disintegrate before your eyes. You may even waste a few rounds of ammo on it. But, after a couple of times you can easily tell the difference between phantoms and those that will shoot back at you and you end up just ignoring them. In effect, they become a mild irritation - a nuisance. Any disseminated information is often mumbled to the extent you can't understand it.More aggravating are the horror ""cut-scenes"" designed to give you ""important"" information on the back-story to the game. Again these are destructive to the game's mood but the difference is you can't ignore them since many are laced with spectres that will harm and even kill you. Worse yet, don't forget to save the game after each of these since an untimely death will have you going through them again otherwise.The final insult in the ""horror"" stakes is the finale. You get to shoot at spectres until your sick of it, making them ""pop"". It's nowhere near as satisfying as pumping a dozen rounds into a soldier, watching him jerk around as the rounds hit then slump to the floor in a spray of blood.The last section generally is displeasing because there is less shooting of bad guys and more ""problem solving"" exercises which basically involving going from one place to another throwing switches.If you mixed the particle physics, urban environments and bullet-time of FEAR with the outdoor settings and vehicle use of Far Cry and actually made things permanently destructible and respond to damage as they would in real life then you'd have a winner. Maybe one day...In short then, a good game ruined by trying to dress it up as something it wasn't meant to be. If you ignore the horror elements as much as possible and stop playing when you reach the reactor area the game will be far more rewarding. Carry on and you'll be disappointed.",-1
8,"Do you have a game you want reviewed for its 3D playability (as opposed to standard 2D)Contact me at ratcat17@hotmail.com for a request to review your title. When it came out, F.E.A.R was a standout game. 3D works extremely well with both convergence and depth turned all the way up. Nvidia's 3D rating is Excellent and that is correct. Just like many earlier games the 3D is fabulous, some games represent in 3D but only as far as standard background will appear in depth however FEAR is completely 3D, all objects are in full depth and if you go high enough in convergence your gun will come out of the screen and hover over your keyboard. Although you probably don't want convergence set that high due to the fact that the higher convergence creates the shrinking world effect. Ceilings seem to be only inches above your head. Just about any PC will play this game these days but 3D requires just a bit more grunt. Sadly many new titles do not play well in 3D due to the complex shadows involved but you can always check the helix website for a downloadable fix. There are many 'jump out of your seat' moments in FEAR and it still holds its own after all these years. Later versions IE: Fear 2 and 3 are really just more of the same but the original story makes you think twice about crossing a small girl! ratcat17@hotmail.com for all your 3D game review requests.",1
9,"F.E.A.R. is an absolute amazing game that perfectly mixes both First Person shooter action and Horror better than any other game like it during its year.
What makes the slo-mo/bullet-time feature so good, is that it's not just an added feature to improve gameplay. The slo-motion feature is a vital part to the game and is very much a landmark for the franchise.
The story is also well made, through its use of giving the player bits of the story as they move along. It works very well with dynamics, cutting back and forth from quiet nerve-racking moments to andrenaline-inducing action.
Very good game",1
10,"When I traded my friend TimeShift for F.E.A.R, I expected it to be this crazy shoot-em-up, out of your mind thriller that never relented for a second. Of course, it was a crazy, shoot-em-up, out of your mind thriller that relented for a little bit then kicked your sorry ass into oblivion.The game follows you, the ""F.E.A.R Operative"", the ""New Guy"", the ""Rookie"", or as the boys down at Monolith call him ""The Point Man"", as he goes out on his first task with F.E.A.R, a secret special ops outfit designed to take on supernatural threats to national security. When a man goes insane at his place of business, killing employees and taking over the Replica clone soldiers using his mind, they send you in to clean up and take out the trash, and you do just that. Using your sophisticated focus ability which enables you to slow down time and kill people with more accuracy, you go through the high tech zones of Armacham territory. Armacham, if you didn't know, is a high fallutin' science corporation hellbent on creating clones controlled by mind powers, and it's their want for this that starts this mess. Now realizing what forces you face, you must make it through the slums, Armacham HQ and a secret facility to find the mastermind behind the release of the clone soldiers and take him out before the supernatural threat grows from just one town to the entire country.CONCEPT - 10/10 - I've gotta say, little girls, no matter where they be, have creeped me out since The Shining when ""Come play with us, danny"" rang through the surround sound of my living room. And the concept of a supernatural force in the form of a little girl in a red dress seemed a li'l creepy to me. Especially when I found out that this li'l girl could blast me out of a window using her mind powers to blow up everything possible. This game is about as entertaining and as gripping as ((And yes, I'm going' there again)) Half Life 2. I'd recommend it for anyone who's into gory horror stories and little girls lunging at you with the intent of spilling your throat juice all over the tiled floor.ENVIRONMENTS - 9/10 - The environments were well done. but seeing the same corridor for 10 minutes straight got a li'l nerve racking.ENEMIES - 10/10 - I have to say bravo for the AI demonstrated in the enemies of the game. They really outdid themselves. You can hide from enemies, sneak up on enemies, and they'll interact the way another player would. only complaint, the same enemies appear to often in the same places. But still, that doesn't hide the fact that these were some pretty kickass enemies.OVERALL - 10/10 - If there's ever a game that makes me turn on my closet light and check twice under my bed, it's this one. This game really shook me and that's a lot to say for a game like this. It will freak you out and you will have to play it in the dark to get the full essence of it. But a li'l game character like Alma, the dark, creepy li'l red dress girl from the game, and the exploding hallway scene will never cease to amaze gamers and this game will never cease to shake gamers to their core.",1
9,"Absolutely. This game originally came out in 2005, but I didn't start playing it until Christmas of 2015. And honestly, it's probably one of the most realistic, creepy, and decently challenging shooters I think I've ever played.Pros: -Smart AI -Dripping in atmosphere -Fantastic level design-Gunplay still really holds up Cons: -Story is a bit tough to follow-Graphics haven't aged that well, but it's not too bad -Does suffer from its fair share of glitches.But most of those cons are just nitpicks. FEAR is a fantastic game and I highly recommend it.",1
9,"The first thing I will say is the PC I played this on:CPU: And Athlon X2 4400+ RAM: 2X 512MB OCZ PC-3200 Graphics Card: 2x BFG 7900GT 256MB Hard Drive: 200GB SATAII Hard Drive Monitor: 20.1"" Widescreen MonitorI run F.E.A.R. with all of the details at maximum, soft shadows on, 4x AA, 16x AF, and at a resolution of 1280*960. I tell you this so you understand my interpretation of the graphics may be different than some.F.E.A.R. has some of the best graphics I have seen yet. The best part in my opinion being the blood. I take time to look at some poor guy I just massacred on F.E.A.R. because it is that pretty. Also the shadows are very well done to. I like being able to see enemies advancing towards me on walls depending on the circumstances. Another nice touch is when I shoot at a wall pieces come off depending on the gun, and there is dust depending on the surface. One last thing, when you blow enemies up with explosives, you can sever limbs, and the stumps you leave him with trickle out blood, very good touch.The story to F.E.A.R. is also top notch. It sucked me in and made me want to know more about the main players. I liked how you are given little tidbits of what's going on currently by overhearing radio reports, as well as getting back story by listening to answering machines. I won't spoil the end except to say it was very satisfying.The game play is net to perfect. The enemy AI is very good. They flank you and work together, retreat if necessary. I would say they are second best to the AI on Far Cry. The slow mo effect worked really well. I was worried going into the game because slow mo effects in first person seemed liked a bad idea, but Monolith pulled it off. In fact it saved my ass countless times. One of my biggest praises of F.E.A.R. is that if you set the difficulty higher the enemies get smarter and better, they didn't simply crank up their health.F.E.A.R. has a lengthy single player campaign, and multi-player. The single player campaign, on extreme difficulty, took me about 15-20 hours to finish. The multi-player is pretty good as well. I don't play it as often as I thought I would, but it's still decent.I don't have many gripes with F.E.A.R. but there are some slight things I disliked. For instance you have a flashlight, but it's mounted on your head and only lasts about 1 minute before it has to recharge. I'm sure special forces can come up with a better solution. Secondly the multi-player seems to lack the tactical feel the single player had. It seems like a slightly better version of Counter-Strike.These things aside, F.E.A.R. rocks. I can't praise it enough. If you have a good enough PC to appreciate the graphics, and you like a game that is fun and also can scare the crap out of you, F.E.A.R. is for you.",1
9,"The first thing I will say is the PC I played this on:CPU: And Athlon X2 4400+ RAM: 2X 512MB OCZ PC-3200 Graphics Card: 2x BFG 7900GT 256MB Hard Drive: 200GB SATAII Hard Drive Monitor: 20.1"" Widescreen MonitorI run F.E.A.R. with all of the details at maximum, soft shadows on, 4x AA, 16x AF, and at a resolution of 1280*960. I tell you this so you understand my interpretation of the graphics may be different than some.F.E.A.R. has some of the best graphics I have seen yet. The best part in my opinion being the blood. I take time to look at some poor guy I just massacred on F.E.A.R. because it is that pretty. Also the shadows are very well done to. I like being able to see enemies advancing towards me on walls depending on the circumstances. Another nice touch is when I shoot at a wall pieces come off depending on the gun, and there is dust depending on the surface. One last thing, when you blow enemies up with explosives, you can sever limbs, and the stumps you leave him with trickle out blood, very good touch.The story to F.E.A.R. is also top notch. It sucked me in and made me want to know more about the main players. I liked how you are given little tidbits of what's going on currently by overhearing radio reports, as well as getting back story by listening to answering machines. I won't spoil the end except to say it was very satisfying.The game play is net to perfect. The enemy AI is very good. They flank you and work together, retreat if necessary. I would say they are second best to the AI on Far Cry. The slow mo effect worked really well. I was worried going into the game because slow mo effects in first person seemed liked a bad idea, but Monolith pulled it off. In fact it saved my ass countless times. One of my biggest praises of F.E.A.R. is that if you set the difficulty higher the enemies get smarter and better, they didn't simply crank up their health.F.E.A.R. has a lengthy single player campaign, and multi-player. The single player campaign, on extreme difficulty, took me about 15-20 hours to finish. The multi-player is pretty good as well. I don't play it as often as I thought I would, but it's still decent.I don't have many gripes with F.E.A.R. but there are some slight things I disliked. For instance you have a flashlight, but it's mounted on your head and only lasts about 1 minute before it has to recharge. I'm sure special forces can come up with a better solution. Secondly the multi-player seems to lack the tactical feel the single player had. It seems like a slightly better version of Counter-Strike.These things aside, F.E.A.R. rocks. I can't praise it enough. If you have a good enough PC to appreciate the graphics, and you like a game that is fun and also can scare the crap out of you, F.E.A.R. is for you.",1
9,"F.E.A.R.: First Encounter Assault Recon is mind blowing. It has Good Action, A seriously scary atmosphere, and an amazing story.I found the story a bit confusing to be honest, which is good, because that is probably what Monolith productions was going for. I tried to just play the game, and have fun, which I did.On the first time round I managed to pick up that Alma was a powerful psychic, mother of Fettel, the one you are trying to kill, who is also commanding a Battalion of Cloned Soldiers, then in a plot twist you were the other son of Alma, and Fettels brother. Harlan Wade is your grandfather, and Alice Wade is your aunt.On the second time playing, I found out much more from laptops and phones about all the experiments and who was involved, and other stuff like that.I would also recommend the other games, created by Monolith, Day 1, and even the Vivendi expansions (Extraction Point I didn't enjoy as much, but not terrible).Final Review: 9.2 / 10",1
10,"I got this game by a friend lending it to me for 2 weeks. I still have it. So basically he forgot about it and I've kept it since and I gotta say I don't feel guilty taking this great game from him.Let's talk about the story. It's not that bad, and while I won't spoil it for you, it can be pretty creepy and really interesting.In terms of graphics this game excels at it pretty well. The textures are top notch, the animation is fluent and smooth, and the lighting is ultra realistic and plays into the gameplay.The sound is pretty good too, with realistic sound affects. Music is very ambient and atmospheric, and fits the tone of the game.The gameplay is really good, with a couple of puzzles and some really scary segments that serve as the story segments as well. Gunplay is fun and satisfying and the gore makes it more satisfying too. Remember when I said that lighting played a role in the gameplay? Yeah it does in the way that if you see an enemy shadow then it's there.I only have a few issues with this game, but they are small and not game breaking by any standards. For one, the flashlight goes out pretty fast and it's annoying to have to keep flicking it on. And second, some areas of the game are pretty long, like the office. Third, some places look awful, especially the ones without lighting.So should you get this game? Yeah, it's a great game, and it's really cheap on gog. Check it out.",1
8,"I have recently completed F.E.A.R. on the xbox 360 and wanted to write a review for people who might be interested in this game.F.E.A.R. reminds me of movies like The Grudge and The Ring. You are a member of the F.E.A.R.(First Encounter Assault Recon) team which handles paranormal threats.The story is pretty cool and brings you to all kinds of places. The environments are big, dark and creepy. It reminded me of Doom 3, where you would walk through a corridor or room and suddenly you hear something behind you, you turn around and there is nothing there only to turn around again and being attacked by a horrible monster. There are lots of scary moments in the game like that.The A.I. was very challenging. They try to work out tactics, trying to flank you, smoke you out or get up behind you. They are really good team players.The graphics are really awesome, the fire and explosions effects are top notch and so are the lighting and gore effects. Your enemies can be totally obliterated, losing arms, legs, heads and other horrible ways to die. The level design is pretty good as well, although sometimes you lose your way it never gets frustrating since there are more ways to get from A to B. But I encourage to check out every corner and every inch of the environment for weapons and med kits and boosters for your health and reflex abilities.The reflex system(slow motion mode) works very well and was designed to help you out in the harder parts of the game so don't waste it on the wrong time.The sounds are very good as well, you hear voices and other creepy sounds all around you every now and then. There isn't much music it's more sounds that make you feel uncomfortable. The sound that all your guns make is also really satisfying.The weapons in this game start out like your average shooter but further on in the game you will find some new toys to play with.The multiplayer part is pretty cool as well, you have teambased games like capture the flag or team deathmatch but also normal deathmatch and other types of online or network play. The thing I would really had loved was playing the campaign in coorperative mode like in Perfect Dark Zero, Doom 3, Halo 1 and 2 and so on.There are also some bad things about F.E.A.R. like the flashlight, it doesn't last long and has to reload its batteries. I also had some problems with the melee attacks, when you carry a weapon and hit the melee button and try hit something my gun was replaced for hand to hand combat, but it didn't happen very often though. The game isn't extremely long, I completed it under 8 hours playing the normal difficulty.Overall this is an awesome game with great visuals and great action. I would recommend this game to anyone who loves first person shooters and horror.",1
10,"Since i bought this game, i am playing it over and over, because it's a very special game. Why? Because the effects...the horror this game has...it's almost as a combination of ""The Ring"" and a John Woo film. The Slow-Mo and the bullets flying through the air is almost as in The Matrix films, and the psychopath killing, and the weird story which is getting cleared minute by minute. I liked Fettel's crazy character...the one that slaughters people. And the so surprising story is making me jump off my chair. The game is so scary your fingers will start to twitch. Once you play it, you can't get your hands off it. Recommended.",1
1,"Oh my god! Seriously?! I love that this movie came out in 2016 and it was so bad there is only one review on here (before mine).I don't even know where to start! Dee Wallace?! This is what happens when you get old. You get relegated to drivel like this. She's a good actress. I feel so sorry that these are the types of roles she's not only offered but taking.Tracy Gold? Is that you?! It's so hard to believe she was actually cute a long time ago. Time has not been kind to her. When I realized it was her I could not believe it! She looks straight out of central casting for a ""slightly overweight haggard middle-aged soccer Mom from the Midwest"". It's so hard to see actresses loose their looks.The main actress looked like she was on Xanax the whole movie. So bland, quiet and boring. She looked like someone pry had to nudge her awake before each of her scenes. I think that's pry why the best friend decided to overact-she pry felt like she had to overcompensate for the fact that her co-star was just not ""bringing it"".The little Amanda Bynes look alike little sister def needs more acting lessons however those won't help that annoying lisp.The Dad had no lips and in one scene he looked like he just got done sucking on a berry popsicle. It was so distracting.The Delayna character was so over the top it was annoying and like nails on a chalkboard.The head waiter was so bad it's like they called in a grip from the set to fill in for the actor who was supposed to be in that role. ""Ok so just stand here and say a few lines. Doesn't matter how you say them...no one is gonna watch this garbage anyway.""I can't believe I kept watching this. I started to fall asleep at one point and I almost turned it off at another point but I kept thinking ""Surely it can't keep getting worse!"" It did.Even the dog was a bad ""actor"". Why was it running sideways?!You know who wasn't bad in this? The Barnaby in human form character. He actually seemed to be ok but of course he couldn't save this waste of a film.I really want to meet the people who thought this was a good idea to make this film. I'd try to find a subtle way of telling them they need to find another line of work. I mean how are these people still finding work?!This movie is so bad it was...well it was just bad! Avoid!",-1
5,"It is appropriate for young children, but it is very simple and does not offer anything new or flashy for adults, plus the special effects are horrible, I do not recommend it.",-1
3,"There is not one new or innovative idea in this entire movie.
You have seen it all before .. many many times before... and always done much much better than this production.
The production values are achingly low... even for a ""Canadian Production"".
Even by Canadian standards, the cast is exceptionally bland and totally lacking in charisma. About a third of the way into the movie you start glancing at your watch wondering if ANYTHING entertaining is going to happen in this film. There are many many other similar themed movies.... watch one of THEM. But, do not waste your time on this one.",-1
1,"This was so bad that it didn't even air on a kids' network or Hallmark (MarVista often makes movies for Hallmark.). The main problem is the villain is so over-the-top that she's completely out of place in the movie. I kind of liked the movie until she showed up. She's clearly supposed to remind you of Winifred Sanderson from Hocus Pocus because she's a cackling middle aged witch in medieval-ish garb (more like random things from a Halloween store clearance rack) hitting on younger men, but this doesn't work because she doesn't have any personality whatsoever. She's just cruising for hunks. The movie also tries to remind you of Halloweentown, by casting one of actors from it. Maybe this would've worked if she had a large role, but she only has a cameo that doesn't contribute anything to the plot. She just says that she can't be of any assistance. Probably to remind you of Twitches, the main character is in college. I guess the moral of the story is that actions have consequences and getting even gets you nowhere, but the characters are kind of old to be learning that lesson. If the main character and the evil witch were in, say, middle school, that would make more sense because they wouldn't have much life experience yet. The thing that stuck out the most, in a bad way, was that there are some really awkward jokes about the witches' familiar who alternates between his dog form and his human form. It's a dog. Let's not overthink it. I don't want to know why he licks people's faces when he's in dog form. It's just so creepy that a middle aged guy is their dog. If he were a little kid, then that would be ok.",-1
9,I love watching movies like this.. I watched A Witch's Ball before this and plan on looking for a few more like it..Movies like this are Halloween themed and make great kids movies without being overly scary. A HUGE Thumbs up for this movie!!,1
1,"I don't have a clever intro to this review, so I'm just going to cut to the chase. This movie's pace is the equivalent of walking through a room that is filled to the brim with honey. To say that this movie is slow is the equivalent of saying that water is wet. A turtle would say that this movie needs to pick up the pace. My point is, it's boring.No joke. This movie is slow as heel. This movie isn't worth turning spoilers on, because I'm one hundred percent certain that no cares about this movie (seeing that there are only two reviews for this movie and the both hate it). I've seen the worst of Disney Channel, Nickelodeon, Hallmark and Lifetime original movies and something happens in them that can at least gets an ironic laugh out of me. However, even though some things happen in this movie, nothing happens.I cannot think of a single thing that is even remotely passible about this movie. The acting is so wooden that it literal feels like watching to trees talking to each other. The cinematography is so bland that I hesitate to call it cinematography. The writing is Hocus Pocus without the silliness and the charm. The production design had less effect put into it than an essay written by a high schooler about The Scarlett Letter. The editing has all the excitement of an office cubical. Hell, even the custom design was basically just whatever the filmmakers could find at Party City. The only possible good thing I can think of is that the camera man decided to take the lens cap of the camera, turned the camera on and pointed in in the face of the actorsMy advice, skip this one and warn others to stay away from this. Trust me on this one. You, and I mean you! The person reading this at 4 in the morning surrounded by pizza boxes. You could make a make a better movie that this",-1
1,"Yes, this is a bad children's movie. The plot is pretty simplistic and it's apparent that no one got paid very much for acting in this movie. However Diane Salinger's Delayna Hallow character is so over the top that it appears that she is channeling the combination of a professional wrestler and a drag queen. I'm having a really hard time finishing this film because of Salinger's egregious overacting. She's out Shatnering William Shatner. Her broad gestures seem more suited for vaudeville and if she actually had a mustache, she'd be twirling it between her fingers. I get that she's playing an evil witch but Agnes Moorehead set the gold standard Salinger seems to be going for with her 1960s era Endora, while Salinger just stands around cackling horrifically and gesturing weirdly with long plastic fake fingernails. Not a great movie by any means but Salinger really ruins it.",-1
7,Okay the acting may not have been the best but i really liked it. the only thing i didn't like was Wade had said something about a present but we never found out what he got Eve. it makes me a little mad. i just want to know what he got her haha. sorry you can go back to reading real reviews now.,1
9,"From developer Chris Taylor, we have what is essentially the spiritual successor to Total Annihilation (TA). TA was, in my opinion, the best Real Time Strategy (RTS) game ever made, so even an updated follow up would need to be extraordinary.Supreme Commander (SupCom) did not let me down. It provides the essentials of what made TA great and adds a number of small, yet useful, improvements. In both games, the player begins with a powerful unit called a ""Commander (Com)."" The com is a builder, starting the player off with basic resource and unit producing structures, but also acting as a formidable warrior as well.TA and SupCom had/have two resources - metal and energy (mass and energy in SupCom). In order to generate these resources, the Com and builder units create structures that produce them at a constant rate. They only stop producing if they are destroyed. An interesting thing about SupCom is that the resource system is also real time, continually draining and adding to the pool at a constant rate. For example, if you wish to create a unit that costs 100 mass and 1000 energy, you don't need that in the bank, it just drains slowly from the pool over the course of unit construction. The builder units can be tasked to help build something as well - the more units are on it, the faster it is built (and the faster it drains your resources). Resource management can be tricky, but is an interesting and unique experience in the realm of RTS.TA had no middle ground between lvls 1 and 3 for resource generation with the map dependent exception of the geothermal structure - you would jump from small output lvl 1 solar collectors to super energy producing lvl 3 fusion power plants with nothing in between at lvl 2. SupCom adds intermediate resource producing structures at Tier 2. Also, metal (now mass) extractors can be upgraded by themselves - TA would require that the old extractor be reclaimed or detonated in order to place the more advanced extractor in the same place, with a construction unit.Then there is the combat! If you are used to tactical combat games, like Dawn of War, or smaller scale combat such as Age of Empires or even Starcraft, then SupCom will be an almost overwhelming experience at first. You can attack by land with infantry robots, tanks, other vehicles, and super experimental units. You can attack by sea with warships, submarines, combat hovercraft, and amphibious tanks. You can even attack by air with fighters, bombers, hovering gunships, and large experimental units. You can build defensive emplacements to protect your base, and bombard the enemy with artillery units that can hit the enemy from very long distances. And then there are the nuclear missiles that can strike anywhere on even the largest maps. But there are anti-nukes that can also be built to launch and automatically take out any incoming strategic missiles. In fact, there is an appropriate counter tactic to just about every attack method.Any criticisms? Well, the system requirements were steep for the time, and even top end machines would have some trouble now and then. The learning curve is fairly steep, and the game most certainly requires you to be on top of things nearly 100% of the time. Even small mistakes would be difficult to recover from in multiplayer games.SupCom is most certainly a different type of RTS game, and in my opinion requires a very different perspective from most entries in this genre. If you feel prepared for a game more about macromanagment with yet a hefty dose of micromanagment, then SupCom is for you. Just be prepared to be schooled in the beginning, first by the AI and later by online players. You'll definitely lose a lot before you win, but I suppose that's not too much different than most other games of skill.",1
8,"Let me just say that this game is incredible. It surpasses every bit of hype, and all of my expectations. It's amazingly fun, and the single player alone will have you hooked for a long time. The single-player is well presented, with a throwback to Starcraft (vanilla) in the mix of short pre-rendered cut-scenes, gameplay, and mission-briefings. The story here is above average, and any sci-fi fan will enjoy it.Multilayer is where this title really shines. Like Total Annihilation, this is all about macromanagement and strategy. We've got features that should have been though up years ago (movable waypoints on patrol routes come to mind), and some seriously bad-ass units. Shields are implemented better here then in any RTS previously, (they block shots that hit them, rather than giving a unit more hit points), making their use critical to success later in game. There are enough different strategies here to keep you playing for a decade at least; patches, easy-to-create mods, and expansions should add even more tactics. Resources aren't the PITA they were in Total Annihilation, as you can quickly build heavy mass or power generators that provide virtually infinite resources.Now, the down sides. There are a few minor annoyances which a patch should be able to fix (namely an inability to cue up commander upgrades, and the fact that you can't set patrol points from a new factory to match those of an existing one, resulting in a million different patrol routes by the end of the game). All in all, these are minor, and won't bother 99% of people.The big issue here is system requirements. I've tried running the game on a couple of different computers, and, I can safely say that when Chris Taylor says the game will run on a 6600, he means, it will start up. At lowest settings, the game gets single digit frame rates on a 256 meg 7600GS, on a machine with a gig of ram and a 3 ghz processor. And that's on the smallest map with two players and a unit cap of 250 (the lowest).If you want to run the game at a mediocre frame rate (20-25FPS), I would say that a 7900GT would be a minimum. Duel core and a few gigs of RAM is a must.If you enjoyed Starcraft, Star Wars Galactic Battlegrounds, Age of Empires II, Total Annihilation, or Dawn of War chances are you'll love this game. It's the perfect blend of civ building and brutal combat combined with excellent strategy, assuming your machine can run it.Overall: 8/10. This would be a 10/10, had the game not lied about it's minimum requirements.",1
7,"Wilder Urlaub is based on a good, tight script and offers numerous visual treats. This is to my knowledge the only Swiss dialect movie that fully meets the requirements of the noir genre. It tells the story of a young army deserter who thinks he has killed his sergeant in an argument. He flees from his army encampment to Zurich where he arrives in a rainy night and rents a furnished room in the old town (a poor area of rather bad repute before gentrification started). He does not find rest there, his main concern being stealing civilian clothes so that he can escape to unoccupied France (the movie was made during World War Two). The soldier is confronted with different people who struggle with problems of their own and let him reconsider his actions. In the course of events he gets an opportunity to somehow relieve his conscience by telling the reason for the argument that led to his slaying the sergeant. In flashbacks the viewers are told the life story of the soldier and his acquaintance with the sergeant that started long before army service. This turns the movie into a short, sober and unbiased excursion into the Swiss social order of that time with a remarkable lack of preachyness. The soldier's bad conscience also leads to a short well directed dream sequence that seems to turn him temporarily insane. In the end he returns to his unit to face the consequences of his act.The story starts with night falling and ends at dawn the next morning. Good use is made of the blackout which was imposed in Switzerland during the war. At times the main character is running aimlessly through the completely dark city, occasionally persecuted by flashlights, his heavy army boots echoing on the cobble stones of the narrow streets in the else deadly quiet ""Altstadt"".The director of Wilder Urlaub is Franz Schnyder, German trained and famous for his treatments of the novels of Jeremias Gotthelf, idealizing rural Switzerland. The good country life (as opposed to the stifling, immoral city) is also apparent in Wilder Urlaub, as the deserter returns to his unit encamped in a village. His way back leads through a pastoral setting, resplendent in the first rays of sunlight.The script, in my opinion one of the best ever for a Swiss movie, is by Kurt Guggenheim, a writer who now is almost forgotten. A man of liberal spirit and a Swiss patriot in the very best sense of the word, his novels deal with Switzerland and the challenges its people have to face.",1
6,"In some ways, ""Wise Girl"" is much like ""You Can't Take it With You""- -the film that won the Oscar for Best Picture and Best Director just one year after ""Wise Girl"" debuted. However, despite its similarities (as both are about goofy rooming houses filled with weirdos), the film is inferior mostly because the film seems very forced--as if the director and actors act loudly in order to convey how wacky the film is supposed to be.When the film begins, you learn that the Fletchers are very rich and they are horrified that John O'Halloran (Ray Milland) is raising two little girls who belonged to the sister of Susan Fletcher (Miriam Hopkins). After all, John is poor and lives a crazy bohemian lifestyle in a strange boarding house...and he doesn't even send these two little girls to school! Susan decides to investigate all this undercover and befriends this odd family...and naturally John feels stabbed in the back when he later learns that she and her father are going to court to take the kids! However, inexplicably, Susan has fallen in love with John and also has determined to make a success of him whether he likes it or not!This film does have some cute moments though I had a hard time believing any of this and the film often got louder instead of more clever. Worth seeing but a pale imitation of the goofiness of ""You Can't Take it With You"".",1
8,"Years later the plot device of a paternal uncle and maternal aunt in a custody battle was used in the Clark Gable/Sophia Loren classic, It Happened In Naples. Only in that it was Sophia who was the Bohemian and Clark the square. Wise Girl does not have the international setting or the color location cinematography of the later film, but Ray Milland and Miriam Hopkins do play a pair of spirited antagonists.Miriam's father Henry Stephenson who is rich enough to spoil Miriam had cut off her sister back when she married out of her class. Now with both his daughter and son-in-law dead he'd like custody of his two granddaughters. Miriam will be his accomplice in that endeavor.But the trick is to get them away from their uncle Ray Milland who has them. He's a struggling artist and he supports the girls with odd jobs here and there. Miriam moves into Greenwich Village incognito to be near them all and naturally as things go in these type films she falls for Milland.Looking at the set I can see where Alfred Hitchcock got the idea for his Greenwich Village set in Rear Window. And we meet a whole lot of colorful characters there and not just through a telescope. Milland's closest friends are prizefighter Guinn Williams and aspiring actor Walter Abel who has a bit of a thirst problem. Marianna Strelby and Kim Philson play the two young girls and Margaret Dumont has a great small part as the snooty woman running the Child Welfare League.Wise Girl may not show Miriam Hopkins at her wisest, but it's a great comedy in the screwball tradition of the Thirties. Best scene is the chaos she causes at one of Guinn Williams' prizefights. Milland has his moments as well, especially trying to unsuccessfully sell vacuum cleaners door to door. All in all a lot of laughs.",1
