Ratings,Reviews,binaryRatings
7,wilder urlaub base good tight script offer numer visual treat knowledg swiss dialect movi fulli meet requir noir genr tell stori young armi desert think kill sergeant argument flee armi encamp zurich arriv raini night rent furnish room old town poor area rather bad reput gentrif start find rest main concern steal civilian cloth escap unoccupi franc movi make world war two soldier confront differ peopl struggl problem let reconsid action cours event get opportun somehow reliev conscienc tell reason argument lead slay sergeant flashback viewer tell life stori soldier acquaint sergeant start long armi servic turn movi short sober unbias excurs swiss social order time remark lack preachy soldier bad conscienc also lead short well direct dream sequenc seem turn temporarili insan end return unit face consequ actth stori start night fall end dawn next morn good use make blackout impos switzerland war time main charact run aimlessli complet dark citi occasion persecut flashlight heavi armi boot echo cobbl stone narrow street el deadli quiet altstadtth director wilder urlaub franz schnyder german train famou treatment novel jeremia gotthelf ideal rural switzerland good countri life oppos stifl immor citi also appar wilder urlaub desert return unit encamp villag way back lead pastor set resplend first ray sunlightth script opinion one best ever swiss movi kurt guggenheim writer almost forgotten man liber spirit swiss patriot best sen word novel deal switzerland challeng peopl face,1
6,way wise girl much like cant take film oscar best pictur best director one year wise girl debut howev despit similar goofi room hous fill weirdo film inferior mostli film seem forceda director actor act loudli order convey wacki film suppos bewhen film begin learn fletcher rich horrifi john ohalloran ray milland rais two littl girl belong sister susan fletcher miriam hopkin john poor live crazi bohemian lifestyl strang board houseand doesnt even send two littl girl school susan decid investig undercov befriend odd familyand natur john feel stab back later learn father go court take kid howev inexplic susan fall love john also determin make success whether like notthi film cute moment though hard time believ film often get louder instead clever worth see pale imit goofi cant take,1
8,year later plot devic patern uncl matern aunt custodi battl use clark gablesophia loren classic happen napl sophia bohemian clark squar wise girl intern set color locat cinematographi later film ray milland miriam hopkin play pair spirit antagonistsmiriam father henri stephenson rich enough spoil miriam cut sister back marri class daughter soninlaw dead hed like custodi two granddaught miriam accomplic endeavorbut trick get away uncl ray milland he struggl artist support girl odd job miriam move greenwich villag incognito near natur thing go type film fall millandlook set see alfr hitchcock get idea greenwich villag set rear window meet whole lot color charact telescop milland close friend prizefight guinn william aspir actor walter abel bit thirst problem marianna strelbi kim philson play two young girl margaret dumont great small part snooti woman run child welfar leaguewis girl may show miriam hopkin wise great comedi screwbal tradit thirti best scene chao caus one guinn william prizefight milland moment well especi tri unsuccess sell vacuum clean door door lot laugh,1
6,screwbal comedi around quit one form anoth man godfrey libel ladi explod screen push genr forward comic scandal concern rich infam domin plot movi zani societi get slap bit carol lombard jean harlow quickli becam prototyp heroin offkilt usual blond bombshel get take peg two dealt nononsens handsom hero funni spite alleg seriou natur case blond heroin earli drama queen miriam hopkin play snooti socialit aghast late sister child rais seemingli donoth greenwich villag artist ray milland discredit move build find sort ammunit order help father henri stephenson win custodi themhopkin prove abl comic especi find small apart invad tri take bath peopl begin barg one room apart say night opera find surround greenwich villag sadli longer exist except perhap reviv wonder town aunti mame el mid downtown would find young child know take care drunk without supervis everyth fine point appear hopkin lighten feel toward milland even pretend trashi old societi friend recogn italian restaur slum kid sudden take away thank hopkin phone convers father sudden switch gear claim court milland total unfit do jarringli without clue remaind film seem determin teach lesson yet make betrayalstil entertain spite sudden jerki chang wise girl isnt classic screwbal genr hopkin seem determin without total success emul classi screwbal sophist lombard jean arthur especi constanc bennett often remind seem work well cast far cri attempt outshin bett davi two later film togeth make perform lot relax less forc milland great spar partner walter abel henri stephenson also offer good support kid get good groucho lick margaret dumont court scene ask truli stupid question order test intellig wise girl may screwbal heroin two niec lucki enough take away stuffi stephenson,1
10,wise girl riotous funni screwbal comedi mani characterist trait nice littl barb satir thrown miriam hopkin domin femal susan fletcher ray milland john ohalloran battl male semblanc romanc smother antic hilari goingson end rapidfir pace quick snide witti dialog run throughout along two protagonist slew support charact add bedlam humor zani movi satir come point caustic line one rare screenplay produc nearli laugh minut fast pace second third view bring humor one sure miss first time aroundund situat film plot would seriou underton two orphan girl live uncl bohemian lifestyl greenwich villag new york joan kati care uncl john deceas father john brother mother die time girl enamor uncl john appear hilari almost brainwash bohemian way life belief super rich grandfath want get custodi girl rais properli inimit movi senior henri stephenson play role mr simon fletchera batteri attorney tell fletcher noth long john job support girl detect fletcher hire report john often one job time frequent lose job quickli find employ socialit daughter susan girl aunt mother side decid see might get girl away ohalloran goe incognito outofwork girl need place stay susan weasel way inner courtyard dermont oneil lodg close resembl circu freak show kind odd weird charactersfrom movi take confront slapstick wacki charact interlud zani dialog scene act excel wise girl rate star even one glitch miriam hopkin role one fault sequenc rapidfir dialog see seem hair quick though pois pounc next line respons exchang seem blurt happen sever time distract enough littl irrit surpris director other didnt catch daili rush hopkin could coach low blunt smoother natur witti exchang number actress come mind superb comedi barbara stanwyck ginger roger iren dunn myrna loy carol lombardhopkin otherwis quit good funni wacki enjoy movi almost constant stream funni clever dialog take place one scenario anoth hilari go there brilliant rapidfir exchang oneil pawn shop huge bunch peopl ascend susan room she take bath bohemian night mama guido café turn hilari princ michael show group high class partier recogn susan john get susan act job walker store window work funny scene ever box ring occur john susan work mike corner prize fight parad peopl taunt john walk jail cell deni food eat drink kind goodi hilari multiparti telephon convers take place latter zaniest scenario filmdomher favorit line see quot section imdb web page film zani dialogmr simon fletcher cant handl man he artist he live abroad pari leave bank know kind thing goe leave bank havent enough experi susan fletcher forget senior vassarsusan oughta lunat asylum dermont oneil tri put sever time wont he crazysusan get danc princ michael dont mind manipul spine coupla round ya john ohalloran huh susan thank ill back close mouth mike malloy say alway give jekyl hyde john dunnosusan danc princ michael guy nutti he pull knife twice tonight thought tryin take away youd wake tomorrow alley wouldnt wake princ michael well mayb well leav nowmik malloy come corner bell ring where john didnt come back yet susan hasnt mike well somebodi gotta fan susi come fan susan fan mike what face mike mike blood susan blood faint side ringjohn ohalloran outrag six month speed jailer oh admit speed john wasnt jailer well get six month make mind john suppos admit speed jailer youd get anoth month perjurysusan john jail rememb painti eati,1
2,forc cloy formula adject make want run rent miriam hopkin brilliant origin dr jekyl mr hyde earli movi notabl stori templ drake never show say excellenther cutesi bossi thoroughli unapp ray milland greeniwch villag bohemian convincingth two child perform creepi also bear relat villag thenspeak nativ greenwich villag find set ersatz gener phoni around coupl gener rel isnt funni isnt remot authent dont care charactersso mani movi make struggl mass v capitalist time do elan easi live come mind didnt take place villag ring true ring thud knell,-1
9,miriam hopkin shine susan susi fletcher everresourc vivaci lead ladi titl allud leigh jason direct delight allan scott charl norman pen comedi rkoradio pictur featur marianna strelbi betti philson screen appear child quickli becom embroid bitter custodi batter wealthi matern grandfath mr simon fletcher henri stephenson freespirit impoverish bohemian patern uncl john ohalloran ray millandbi morn light susan fletcher return brilliant even gown wealthi father estat fletchervil new york sever mile north manhattan whenc russian princ trio escort princ michael ivan lebedeff princ ivan rafael storm princ leopold gregori gay transport discov st detect richard lane nd detect tom kennedi meet simon fletcher announc theyv discov granddaught abid greenwich villag return europ guardian uncl john ohalloran work three job support thembut simon tell susan cannot legal take custodi late daughter child late husband entrust care brother long john provid susan realiz idea without workabl plan move greenwich villag gui poor friendli stranger see help niecesit may seem uncanni brotherinlaw wouldnt know sisterinlaw niec aunt grandfath miriam hopkin compani make plot work well would know next situat difficult still maintain lightheart manner anyway susan pack overnight bag conceal nearli cash make believ she break malnourish upon arriv manhattan pawn shopp dermot oneil alec craig john ohalloran bargain flute seller darci corrigan susan champion avail susan request dermot free accommod final meet niec kati ohalloran marianna strelbi joan ohalloran betti philson suggest stay laundri room offer doughnut john disapprov smart attir carefre attitudejohn friend karl steven walter abel drunken artist marri heiress susan know mike malloy guinn big boy william fledgl boxer befriend susi georg jean de briac return freeli enter quarter bath take lightli lack privaci susan confront john within laundri tub plaster ceil entranceway john later discov money susi purs john suspect susi imperson poor person susi find hear kati joan gossip french languag susan understand clear mistrust among themin addit posit dermot oneil john paint sign depart store second mike malloy box manag dermot tell susi cannot fire john pawn shopp john owe much back rent inadvert get fire depart store take job actress store window actor depart store window jack rice make play john stick defens caus jake kelli depart store bouncer frank moran end employat italian restaur mama guido mathild comont hire john paint wall mural susi add atmospher three russian princ arriv susan must quickli think plan send recogn cost john commissionin box ring mike fight oppon frank hagney begin get good mike malloy fight refere eddi gribbon name winner match neither help john ohalloran financi situationnow lose job leave right susi suggest john enter paint contest talent fine art john toss knife want ad select situat doortodoor vacuum clean salesman time demonstr fat mother babi wilbur grace hayl babi wilbur end miss somewher apartmentbi mr simon fletcher john ohalloran right want arrang custodi hear claim kati joan susan begin chang tune kati joan situat plead simon give susan littl time work thing ball set motion john kati joan discov susi true identitymr bellrivington margaret dumont testifi chief judg custodi hear georg irv improp condit john ohalloran provid child simon fletcher compani one side john ohalloran friend joan ask testifi dr barri court psychiatrist mauric ca claim child remain healthi john unconvent environ susan fletcher turn tabl one way decid good interest parti involv ought servedbut plan inspir john paint magazin art contest seem backfir susan enlist assist motorcycl cop edgar dear motorcycl cop eddi dunn littl murder frame someon serv jail timerussel hick role david larrimor magazin editor may abl provid help solut situat hand littl edg wise girl susan fletcher,1
7,societi heiress susan fletcher hopkin wealthi father simon fletcher henri stephenson vex young niec joan betti philson kati marianna strelbi live bohemian lifestyl greenwich villag artist uncl john milland death parent susan sister john brother simon give tri convinc john allow susan take care child resort use privat detect catch either unbecom behavior unemploy therefor unabl care child properli susan final decid take matter hand goe greenwich villag pose actress tri gain inform andor persuad see reason discov howev like free artist lifestyl john friend live girl bring well quickli fall love john inevit true ident discov face task convinc everyon side custodi debat belong whomi realli enjoy film find short run time minut perfect length spin simpl endear stori miriam hopkin one great s actress delight film energi style wholesom beauti realli lend creat endear charact even though know she pull fast one peopl quickli befriend early film ive see ray milland actual young nonpatrician look appar three year young costar energi carefre manner wise girl refresh chang demeanor affect usual darker film honestli though usual remot fan child actor realli enjoy two young girl play susan niec endearingli precoci realli jewel film unfortun cant dig film either subsequ one shame sinc exhibit larg amount natur talentwis girl film make three year hollywood code instat extent abundantli clear quick happi end pie sky lofti eas charact live alleg bohemian coop fact gorgeou culdesac artist live free trade everyth tie nice throughout fortun light enough film charact charm enough make allow fluffi shortcom abl take wise girl good oldfashion love stori entertain endear unfortun film romant comedydrama genr today consider less intellig entertain wouldnt find continu return classic,1
6,girl rich father keen look deceas sister daughter howev late brotherinlaw grant custodi brother artist bohemian lifestyl lawyer say noth daughter investigatesreason comedi seriou messag money cannot buy everyth miriam hopkin ray milland star show comedi talent watch jame finlayson also margaret dumont cameo,1
7,sometim hard defin separ success delight comedi one fall flat case contriv plot spoil rich girl scheme take niec away greenwich villag bohemian rais fall promis noth director leigh jason filmographi suggest overlook major talent yet must respons creat relax happi atmospher set faith record filmh also good sen cast movi properli one small flaw miriam hopkin part ginger roger would perfect hopkin effici brittl lack warmth sexi roger would hamper pair bizarr long sooti fals eyelash sometim distract young handsom ray milland couldnt well exuber uninhibit comic perform great charmand well particularli new york citi resid hollywood depict greenwich villag though complet synthet ideal remain recogniz contemporari viewer art director van nest polglas creat amiabl jumbl mew apart ramshackl share backyard perfect backdrop pictur collect artist striver smartaleck wannab best support cast guinn william bring sweet light role prizefightersculptordressmak suggest selfinvent fluiditi sexual otherwis life villag even refresh betti philson marianna strelbi play littl girl plain intellig full humor girl seem like real human be noth like profession child actor timeof special interest coupl memor comic setpiec ray milland vacuum clean demonstr woman howl babi play spontan one expect babi contort marvel find moment phoni domest play depart store window degener freeforal also fun movi slide slowli downhil straightfac custodi trial never quit get back track action move long island movi still worth look,1
8,breakout film alan ladd hed perform bit role give rd bill clearli star filmladd play sociopath hitman seem one ounc compass anyoneexcept anim fulfil contract meet supersleazi guy hire laird cregar get pay creger greath drip sleaz menac well cowardic sleaz tri get ladd arrest give money supposedli steal point film actual make sensether reason ladd could alway tell cop cregermiracul ladd escap arrest vow kill creger mysteri man work yet reveal meet veronica lake help escap ironi involv meet lake way top alreadi work secretli govern spi creger boyfriend happen cop lead investig ladd steal money aspect bring overal rate film could earn due ladd character interest plot much timeinstead continu tell rest stori spoil point actual stori deeper involv sell poison ga enemyth japanes propaganda film film noir flicka pretti good combin allinal,1
9,alan ladd film debut veronica lake togeth first collabor four film other glass key blue dahlia saigon last one film noir least watchabl serv well love film noir though one could argu film predat noirish element film base novel gun sale one literari great graham greenethey reason enough see film let alon gun hire gun hire excel film huge amount recommend quit masterpiec close mostli posit reput understand glad part posit film notabl perform cast stylish though lot right itfrom person tast end touch heavi hand patriot element somewhat awkward fit oversentiment side gun hire winnerladd film debut quit wonder cant believ actual debut give perform ici steel like good deal sad die young still consid perform one best one demand intrigu charact lake bring ici charm vulner role good match ladd chemistri sizzl though sizzl even blue dahlia laird cregar play utter slimebal perfect cast strong ladd lake cregar standout herecredit also due frank tuttl best direct whether visual direct cast keep stori interest tight do never less well career dont think ever good actual gun hire look good nice shot lot atmospher script taut appropri hard edg storytel quit deep thrill green sourc materi fli right amount tension less minut would usual find short length film common case length problemin conclus excel,1
9,film launch alan ladd career gun hire short film like early public enemi give jame cagney stardom would normal length b film definit get want say brief run timeessenti three stori princip player get bring togeth end first involv robert preston investig report payrol robberi firm tulli marshal presid note say report robberi second involv girl friend entertain veronica lake recruit one less unit state senat get good one marshal top aid laird cregar think fifth column work behest marshal final contract killer alan ladd who hire cregar bump frank ferguson blackmail marshal treason activ preston ladd lake dont know case end film doalan ladd becam paramount answer humphrey bogart star actionadventur film noir film gun hire launch career enorm popular forti paramount big star crosbi hope play cynic tough guy modern film branch western part gallant hero fact ultim gallant white knight hero shanehi part raven difficult one yet pull he cold blood contract killer one early ever portray film protagonist yet he human see flash concern cat cat lover sure identifi raven also one early charact cinema talk child abus make groundbreak think itnext ladd big kudo go laird cregar borrow th centuri fox play willard gate gate top compani execut marshal firm defens contractor senat interest he basic jerk think he clever veronica lake get real easi weak nightclub scene realli doesnt take full measur raven even though audienc awar deadli iswhen think cregar marshal unbeliev stupid hire ladd kill ferguson pay hot money alleg robberi would chanc racket theyr involv might need servic futur guy get mad fact doubl cross set whole film plot motion moral never doubl cross guy say mean im policethi gun hire director frank tuttl fine film contract director paramount whole bunch film variou star thirti forti hadnt work alan ladd get job direct hell frisco bay warner brother tuttl also direct cri night ladd produc ladd rememb grate tuttl help break top star rank ladd like john wayn way ever readi help colleagu luckveronica lake recruit u senat fictiti name fact committe look kind thing like senat regard conduct war head senat missouri name harri truman go high offic wonder truman like gun hire veronica lake get big boost career ladd becam classic screen team result filmthi film one great cinemat classic import mani career still keep edg seat today,1
7,philip raven alan ladd harden killer hire gate kill baker blackmail raven recov chemic formula gate doublecross pay mark bill report polic lapd detect michael crane robert preston travel san francisco track bill gate bos brewster run nitro chemic meanwhil crane girlfriend ellen graham veronica lake magiciansing audit gates nightclub approach senat burnett tell plot sell deadli toxic ga formula japan ask spi gate bos get nightclub job la coincid ellen graham happen sit right next raven travel train la track gate find behind doublecrossi love hardboil dialog overal compel fun thriller noir love veronica lake although unusu job magician movi mayb graham green novel chang simpl singer also stori mani coincid ga mask last act bit much alan ladd littl babyfac hard charact even minor problem overal sens one thrill spill,1
8,phillip raven alan ladd hitman hire willard gate laird cregar execut blackmail albert baker frank ferguson retriev letter document unknown bos work do raven doublecross gate receiv mark ten dollar bill gate deliv list serial number bill polic expect find kill raven meanwhil perform ellen graham veronika lake fiancé la detect lieuten michael crane robert preston contact senat burnett roger imhof ask help investig gate accept invit hire gate work privat club lo angel polic forc lead det crane chase raven death baker raven chase gate unknown bos expect kill betray ellen secretli chase gate govern begin great classic alan ladd veronica lake fantast perform movi alan ladd magnific role cold blood killer needi friend love cat order show person charact scene begin stori almost shoot crippl girl elimin possibl wit murder veronika lake wonder gorgeou inclus sing two song disagre refer filmnoir gun hire sinc femmefatal dirti cop weak man gate sordid motiv inde polic stori show coldblood hitman without compass capabl kill without show emot hunt wors guy look person vengeanc vote eighttitl brazil alma torturada tortur soul,1
8,what like gun hire your noir fan film introduc alan ladd moviego even coupl dozen uncredit movi appear time youd probabl consid ladd charact raven pretti one dimension would hard find anoth bad guy cold blood raven maintain persona throughout almost believ go gun crippl littl girl step think good didnt even break charact ellen graham veronica lake put hand thigh one scene knee go wobbl thoughtth funni thing veronica lake depend light angl face sometim difficult say whether she looker pictur nod goe looker aspect charact would think men stori would head heel wasnt total show robert preston could noshow part requir get top bill nice gig get itit funni take stori poison ga formula sell japanes rais level intrigu do charli chan flick use formula three time without nearli result murder new york jade mask dock new orlean never ladd lake laird cregar board man could feel sweat pour cregar charact willard gate slime ballyou know like alan ladd im glad get shot fact shane one favorit western consid real bad guy like robert mitchum might do role raven think would do hit littl girl,1
6,nice tale alan ladd allbusi bravo rub somebodi laird cregar cregar doubl cross tip polic theyr ladd ladd cregar old dude hire cregar well motiv reveng fact ancient tycoon fund invent poison ga sell global spot market high bidder case japanesekid see unit state war japan germani itali sell poison ga enemi patriot thing also illeg make laird cregar associ whether ancient bos tough subordin traitor look traitor dictionari see spell p warwel laird cregar may fat unscrupul eater peppermint he interest charact movi grip shot cinema ultrashort alan ladd stand next abund laird cregar he mount everest jello shiver fear bodi guard marc lawer describ relish what go happen veronica lake dead bodi settl bottom reservoir weight iron revolt wheez im get writer provid movi one essenti success product interest villainladd kind interest much he killer beaten child ho hum make point beat kid everi day whether need kid famou orthodontist today never kill anybodi though smile slightli pli syring hacksaw monkey wrench watch patient writh screamin case ladd develop sympathet friendship veronica lake belong togeth ladd five foot six inch tall lake four foot eleven neither bravura perform get job do robert preston appear polic lieuten engag lake preston film career last that pretti long play everyth treacher villain music comedyactu pretti enjoy movi nice locat shoot particularli effect light photographi shot lo angel middleclass hous rather ga work industri plant railroad yard imageri carri lot unusu textur,1
7,alan ladd tyron power make film debut tom brown culver power star take alan ladd long year someth like film make make catlov contract killer gun hire also star veronica lake laird cregar robert preston ladd play phillip raven contract killer san francisco hire blackmail retriev formula doesnt know employ pay mark bill report polic killer man hope get way plan sell formula german senat committe suspici one traitor nightclub owner name willard gate cregar send perform ellen graham lake work undercov unbeknownst la policeman boyfriend preston graham raven mistakenli connect gate soon run himthi gun hire thickli plot nevertheless somehow hold viewer interest like character diminut beauti lake absolut delight singer magician routin one villain laird cregar creat excel charact huge build fraidycat abhor violenc ladd phillip raven viciou though man learn childhood trust anyon get close anyon he sad charact close act ladd youll get futur film say line monoton though tough guy persona effect play ruthless man give outburst well depress pair lake perhap continu good height heaven two noir actor fit genr perfectli differ reasonsthi gun hire make compel drama sad watch well cregar die two year film releas age would great career lose fail suicid attempt mother suicid ladd would die alcohol drug overdos age rage peekaboo hairdo lake would alcohol work bartend hotel die age could say cur film one say mani live peopl make classic werent fun shame leave u great work,1
7,good filmnoir star alan ladd phillip raven assassin pay last assign counterfeit bill sleazi willard gateslaird cregar gate day work wealthi chemist night oper night club raven pass one phoni bill hunt polic lieuten michael cranerobert preston chanc crane girlfriend ellenveronica lakei singer hire gate train lo angel meet raven realiz tri find man recruit turn govern probe illeg activ gate blackmail also traitor well photograph launch ladd career lake plain mesmer also thriller tulli marshal marc lawrenc olin howland,1
9,phillip raven hit man obviou moral fibr liter kill anyon right price fulfil contract chocol munch willard gate find pursu law account pay gate steal money raven set ultim reveng dovetail toward explos final sultri conjur ellen graham honest cop michael cranebas graham green novel gun sale straight adapt plot rejig impress result enlighten thing find read film studio blow away effort alan ladd raven turn script around make film chief axi boy smart move alan ladd show wayladd play raven brilliant ici veneer he cold devoid emot trip anyth resembl care affin cat word cat dont need anyon like result one unnerv killer put cinema screen veronica lake stun femal piec glide pictur eas ellen charact issu thank she integr outsid sort romant plot even though one get close enough raven learn anyth make tickrobert preston michael crane pic focu becom mere side part thank ladd barnstorm show unsurprisingli laird cregar suitabl shifti gate fine film right tightli film wonder script contain great noir end ultim cold death hitman raven great perform man play,1
7,hardbit crime drama hire gun philip ravenalan ladd first star role take blackmail secretarysh wrong place wrong time collater damagefor client willard gateslaird cregar hanov squar lodger work head honcho chemic plant victim baker hold onto someth would implic mr alvin brewstertulli marshal need back gate brewster attempt betray raven movi follow journey get evenlaird cregar work execut nitro chemic own la nightclub know neptun club could associ foreign agent bos hire raven kill blackmail set assassin use steal dollar mark bill steal compani eleg magic perform artist veronica lakeva va voom voic figur kind woman definit missedi commiss go undercov attempt see cregar fact traitor countri perform neptun club meanwhil raven must elud cop lead detect cranerobert preston shanghai conniv cregar nefari bos brewsterraven broken left wrist bone protrud nasti attitud cold person one fix facial express devoid semblanc human one goal mind find gate nitro chemic chairmana sickli old man confin wheelchair cannot talk loudlyto exact reveng doublecross kind killer shoot person place danger predica threaten existencewhat great cast ladd cold blood profession killer cregar worri nervi execut alway bumbl mistak make bos angri glamor veronica lake sex appeal enthusiast preston sure catch man excitedobviouslyabout wed lake soon job complet marc lawrenc cregar trust chauffeur will kill lake bos would harm —it alway fun watch collect talent work movi mcguffin formula poison ga brewster leagu dread japanes baker one kill raven want hush money brewster distrust anyon knowledg formula eventu come back haunt see cregar cowardli panicki hoot pathet scaredycat care hide concern welfar ladd may bite goodlook harden crimin beat aunt child traumat past shape philip raven killer preston dog rival press time superior catch ladd el replac someon interest castagainsttyp good guy even though excel portray villain lake topbil deservedli overwhelm beauti asset film movi say inspir mani way melvil masterpiec le samouraï,1
8,alan ladd one cool custom role offici introduc play raven underworld hitman who doubl cross treason client pay steal money take lam hook sultri chanteus ellen graham absolut stun veronica lake warm tri help although he stubbornli determin find client exact good old fashion revengebas novel graham green effect well tell stori direct style frank tuttl excel forward momentum give major player real chanc shine hard boil bitter raven reveal make tick late game human charact who much antihero first ellen seiz upon hope stir sort patriot within man well develop sen selfish filmmak first rate light edit score everythingth act right well choose cast ladd compel star make perform hard take eye lake robert preston less interest role convent sort cop hero make sadli short live laird cregar hoot snivel weasel tulli marshal marc lawrenc olin howland roger imhof pamela blake frank ferguson make solid contributionsessenti view fan film noir genreeight,1
6,gun hire fascin grim look hire killer alan ladd corrupt bos laird cregar gutsi femm fatal blond veronica lake detect robert prestonwho hard time get hand much want crimin cun waysparamount wise cast alan ladd first star role raven put opposit attract petit veronica lake ad laird cregar robert preston boxoffic insur film load wartim refer propaganda murder blackmail usual ingredi make good film noir play effect entir cast run brisk minut move quickli assuredli frank tuttl directionladd make interest charact cold blood killer stroke cat easili kill deadpan express hindranc case tightlip demeanor perfectli accept sinc he play heartless criminallak equal effect woman find draw inexplic charact even help avoid detect one crucial point plot think nightclub act cregar bit hokey come magiccregar usual outstand job well script villain role steal almost everi scene he insum graham green reason complain way hollywood treat one novel,1
7,journeyman director frank tuttl luck alan ladd readi take place lead man sever year bit player graham green gun sale make transatlant cross english midland pacif coast america ladd turn fine perform assassinforhir raven despit lukewarm chemistri best veronica lake studio continu costar sever time topbil robert preston turn give littl indic fine actor would becom laird cregar dead two year later garner lion share act honour villain piec stand reason well,1
8,hit man philip raven alan ladd success complet job sleazi employ willard gate laird cregar pay steal mark bill raven set get reveng along way meet befriend nightclub singer ellen graham veronica lake who recruit govern prove gate work foreign agent she also girlfriend polic lieuten robert preston charg hunt raventh movi make alan ladd star first pair veronica lake excit blend film noir ww espionag movi ladd terrif killer soft spot kitten crippl kid who stir right thing lake likabl cute although ladd love interest film far chemistri bland robert preston laird cregar wonder unsympathet villain he slimebal tulli marshal fun cregar bos greatlook movi snappi memor dialogu moodi atmospher even nice humor,1
6,rate imdb huh appeal film noir first pair veronica lake alan ladd larg escap meth movi base thrill graham green novel call gun sale reset san francisco wwii sketch novel rather fullblown adapt ladd hit man run seek reveng doubl cross lake blond beauti end sortof accomplic film sluggishli pace feel much longer minut much local color atmospher make green novel much fun lose even set piec take novel like stakeout rail yard final evok eeri imag everyon wear ga mask arent take full advantag ladd lake alway sizzl pair relationship isnt flesh screenplay dont much chanc invest anyth charactersmayb import film develop mani film noir archetyp movi one complet overshadow mani well film would come latergrad b,1
7,alan ladd star philip raven hire willard gatesplay laird cregar pay two blackmail tri pull fast one raven kill fine gate except doublecross raven pay hot money want polic goe gate meanwhil gate also want govern enlist aid nightclub singermagician ellen grahamplay sultri veronica lake ingrati gateswho own nightclub order gather evid agre cannot tell fiancé polic detect name michael craneplay robert preston raven manag meet ellen train team take gate traitor employ alvin brewsterplay tulli marshallinvolv stori still entertain enjoy fine cast effici direct frank tuttl good oldfashion patriot film make anymor though cat lover raven isnt bad allh redeem cornbal romanc ellen either,1
8,gun hire one early film film noir cycl clearli shot budget spite still excel littl thriller one fan noir sure enjoy film work compel plot intrigu charact also surprisingli dark atmospher film featur breakout role alan ladd would go star number noir flick throughout forti also featur role beauti veronica lake film focus cat love hitman philip raven raven job involv kill chemist get pay happi realis he pay hot bill polic soon tail raven smart enough give slip decid go former employ meanwhil policeman girlfriend work nightclub entertain take job hitman employ path inevit crossth film short seventi eight minut director frank tuttl make good use time film remain captiv durat plot flow well inde thing keep tight help keep thing entertain central perform courtesi alan ladd excel actor realli good job creat right atmospher charact film lot favour star opposit veronica lake give less never less impress atmospher dark film draw suspens ensur alway satisfi lead charact main sourc interest he certainli interest there also plenti go term plot film complex film noir cycl fun entertain watch im sure noir fan catch film enjoy recommend,1
8,furiou open alan ladd slap maid round face rip dress slightli sentiment patriot end veronica lake ask outclass robert preston hold one amazingli creativ vari noir ride decent dialogu gutsi action great indoor cabaret sequenc scintil outdoor locat shoot seem everyth ga work rail yard scene impress earlier ruthless one one one action tremend stuff slightli let preston seem lacklustr perform cloy understand refer concurr war inde pearl harbour attack take place whilst film make perhap rather inevit littl antijapanes sentiment might creep fine noir great start great finish birth laddlak partnership compris fast move excit econom film make,1
8,film launch career alan ladd great actor play role philip raven horribl childhood develop crimin mind want kill becam hire killer laird cregar lodger willard gate hire philip raven away certain person becom kill involv spi oper america deal japan secret chemic formula veronica lake ellen graham night club perform magic trick get involv willard gate also night club hire perform robert preston det lt michael crane get involv case girlfriend ellen graham plenti action involv film keep glu seat end fantast film outstand actor classic appreci mani mani year come enjoy,1
7,gun hire base novel gun sale graham green publish although updat action prewar britain wartim california philip raven san francisco hit man hire willard gate senior execut chemic compani kill blackmail raven carri kill doublecross gate pay mark banknot report polic steal robberi mani film noir plot complex one two main strand gradual come togeth raven pursuit reveng gate polic investig kill blackmail cours uncov spi ring plot sell american militari secret japanes turn main figur plot gate compani presid alvin brewsterwhat set film apart mani wartim spi thriller qualiti act three perform particular stand laird cregar veronica lake alan ladd cregar excel gate play cultiv british accent cregar bear philadelphia educ winchest colleg one england beastknown public school gates softspoken voic howev beli viciou natur claim dislik violenc mean cowardli carri kill person compunct use other kill behalffilm noir often featur sultrylook huskyvo blond role take unlik howev sultri blond play noir actress gloria graham lizabeth scott lake charact ellen graham seduct femm fatal rather detectivehero girlfriend play import role bring villain bookoffici robert preston detect michael crane film male lead ladd first major role real star make raven compel charismat figur villaini first simpli see coldblood killer later learn tragic background youth influenc toward life crime ellen influenc reveal anoth side charact abl appeal patriot sens honour persuad help crane frustrat design gate brewster someon obvious impress screen chemistri ladd lake would later go star sever film togeth legend howev reason team togeth diminut ladd need even diminut screen partner hollywood goddess would tower himon defin characterist film noir often say moral ambigu normal meant hero film frequent flaw less unambigu virtuou heroic good exampl glenn ford detect big heat gun hire moral ambigu sen patriot wartim propaganda pictur hero crane classic goodguy type trail despic gang traitorsth film howev make use anoth type moral ambigu featur villain less unambigu villain doubtless reason normal classifi film noir also make use typic dramat noir photograph sharp contrast light dark mani scene take place night darken room film critic new york time describ fast excit melodrama unlik wartim thriller one remain watchabl today modern film buff howev less like watch melodrama act disturbingli ambigu characteris antihero raven,1
